uid,session_id,user_id,timestamp,event_type,screen_x,screen_y
688c4042-f0b4-49f4-b5dc-2e065084d0a0,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993041013,2,1011.0,368.0
5b2c1cc4-b8af-4a47-827d-eca4ff8315d5,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993030203,2,1609.0,564.0
5e381dc6-9b09-4424-bc21-cfb583c142e2,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993030138,2,994.0,606.0
8394dd9f-4fac-447c-ac9c-cb222348cf68,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993030165,2,1318.0,572.0
a1cebfb1-caed-4ba6-9587-0d784df45da8,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993030218,2,1743.0,553.0
b75cc5cd-f1fd-4142-a603-74444f311d38,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993031150,2,1206.0,456.0
ba4d7f21-465c-4cec-95c2-7095a860a748,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993031085,2,1625.0,506.0
3ecd499f-8f3c-411f-8a44-33c16bb4148b,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993047194,2,888.0,364.0
61517ee9-8a26-435b-8ffb-924ba75caf7d,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993049828,2,837.0,456.0
2f3711dc-93e3-40f0-a81e-45a16119f2f2,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993057168,5,806.0,573.0
4d3b0c31-e547-4c4b-9194-7503807c39b8,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993056964,2,819.0,557.0
6a540b57-1b75-49ce-95ae-9c0b44482206,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993037728,2,558.0,511.0
6dc119ba-4208-4863-8b7d-e7d408ff660b,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993033020,2,0.0,71.0
72f9abfc-7ec6-479f-830e-6ddaae30a6b8,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993037669,2,128.0,216.0
75abf853-b37c-4a1a-8e47-f3ec1ff10e2d,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993040917,2,1440.0,633.0
75bbd3b9-45fa-4824-87c8-ceea7abf09b3,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993035027,2,109.0,104.0
7a4403da-1146-4538-9886-38260438a1a6,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993038499,2,616.0,528.0
7bc58f0f-8ccc-41f5-8ef2-c7b7399ad2dc,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993041190,2,804.0,297.0
7e294f1e-86a9-4931-bd12-1e9d73099a0b,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993035642,2,587.0,353.0
7fc07e50-2ca1-4555-a7cc-c3f750018830,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993032779,2,541.0,231.0
81dcdd0f-5b38-4676-9eab-6b66235afeee,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993032878,2,137.0,82.0
838aa6b2-84ae-44d1-b552-cbe0f500e968,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993032844,2,268.0,113.0
843f421b-72d6-42b9-a7ca-4d55a05ac400,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993038538,2,378.0,383.0
936b91d2-8c3a-40e3-b8e3-c40dabd4a5f9,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993037781,2,783.0,694.0
936e36c4-8986-470f-9519-0190b29da1b0,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993040936,2,1253.0,522.0
9370c487-da5f-49cf-8eb2-96e7fc65869d,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993038568,2,241.0,324.0
95eef032-f0cc-4e46-9469-a599ff5a12e1,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993035607,2,482.0,317.0
97e8c95f-880d-45c4-ac85-efc24ab74935,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993039457,2,985.0,894.0
a347e29b-4471-4a1f-9331-26df8881610a,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993039323,2,98.0,186.0
a416fc00-3f06-4f84-982b-122a21d55b62,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993037685,2,210.0,276.0
a51f655a-38d2-40dc-8604-ba443168d890,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993036657,2,568.0,465.0
abc70c49-41c4-43ab-a3d6-c98bb318d12f,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993033704,2,735.0,335.0
acbf4f35-7ed6-4d62-ad90-0b606ac378e5,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993033878,2,808.0,407.0
ad58530a-4468-4a7f-bff6-bdc03235fdee,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993039487,2,1155.0,969.0
afca1e1d-45d1-4407-84c8-0a5aa529cbb7,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993041108,2,908.0,325.0
b0a0d75b-b308-4bf5-a7c2-453bf4413f05,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993032677,2,899.0,349.0
b1a9d16c-4f41-44db-9755-3cc2ad503cf0,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993035591,2,338.0,255.0
b1fbf575-5485-4658-8ee6-d1b9e544af0b,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993035552,2,213.0,194.0
ba3db294-a1d4-4770-bd21-1af76a1398ba,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993039420,2,831.0,789.0
c06e4c2c-851c-4c84-b920-3c9187662b6a,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993039340,2,222.0,292.0
c5bb2ea8-8ee9-46a8-8c96-e7e76a32e371,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993036684,2,447.0,372.0
cd4f6de9-16c3-4441-bbb5-3712e89220f1,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993039533,2,1350.0,1039.0
cd6ac918-879a-402f-9ef4-01ae89f3c02f,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993032711,2,789.0,348.0
d4b47338-5cfc-4dad-8894-1dc41e229d57,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993034592,2,402.0,262.0
d6bc90c2-1287-4543-a586-f9a1742f2314,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993036769,2,190.0,203.0
d6db8caf-0d06-4a7d-a449-4c6fc1e53ad7,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993037745,2,670.0,595.0
d8eef596-4f1a-4956-8bf9-00e49c008563,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993039376,2,549.0,555.0
de293cb3-7db4-4611-908b-13b028d4c9b8,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993033670,2,600.0,288.0
e7f8ca8e-8cf6-4651-b4dd-bc451bf0585a,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993038631,2,135.0,277.0
eb400fd7-5ee1-4bd0-a122-1ba076389e1c,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993033628,2,380.0,225.0
eb6eb8f6-2ea6-4495-b1fe-f99a7a08aa40,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993033572,2,95.0,127.0
ef1338ae-39e4-4855-a395-b6586ee9cebd,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993036720,2,301.0,275.0
f1e4616e-6616-4e86-972a-0a0a922493a5,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993034641,2,300.0,215.0
f284ec23-73df-481b-9a82-f959f869094c,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993040891,2,1542.0,694.0
f350f80a-5779-4d4e-b2db-f694b1908262,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993039360,2,435.0,465.0
f4dbd672-5674-43bb-8a91-2fbee995659a,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993036910,2,121.0,123.0
fa5c0709-9d8d-4bb5-adb0-fb139e632958,c4af3096-5a73-4d70-a8e6-f4ad64bd008a,-2416201411472988629,1655993034811,2,210.0,163.0
12cf9e14-6f71-4ca0-97b6-715ec7ae5cfe,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997846767,2,336.0,497.0
1488c351-57f5-46a0-892f-11e1e0c7f0b4,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997843436,2,312.0,386.0
14e01e81-a603-4189-a995-62160d6eb7c2,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997843044,5,407.0,471.0
1f52c978-f6ac-4312-9954-023870d63e1e,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997845191,2,321.0,548.0
4c91e337-d390-4e97-b931-7eaf94d3b885,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997846800,2,260.0,422.0
501183f4-3e7f-4391-9f94-68f5d6a37445,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997845499,5,429.0,586.0
6232195a-1a22-4679-9308-d2c018f2da3e,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997848101,2,117.0,277.0
739507c9-28b3-4eed-bace-075477d33bba,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997844724,2,183.0,385.0
7ee92e62-4555-4afb-9d3d-12bda472c98d,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997844323,5,28.0,112.0
8870ca92-86f8-4cdf-9baa-9faf4e02ad1c,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997843470,2,68.0,158.0
9ad90ac7-2e93-40a3-945d-5bedd0037865,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997844763,2,238.0,483.0
a171b9de-1bf7-40b6-a4aa-855d9a621b03,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997845263,2,422.0,586.0
ba3dbe1f-e648-492d-bd8e-9d9a2cd19c7a,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997849387,5,33.0,103.0
baac147c-2eab-4d01-9d08-899ad5cc3f8f,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997842189,2,473.0,677.0
c5edd00f-7bd6-49b3-b38b-6b67514a6da8,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997843452,2,205.0,284.0
d563ef4d-2b37-4ff2-aaa1-715a6f2f7047,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997844693,2,125.0,274.0
e9ea6b52-1090-4cd2-8d83-c418a1545094,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997842482,2,440.0,467.0
f0f47c58-4c88-4c2a-b5ed-fd701eff69a7,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997848531,2,58.0,194.0
2896381f-7067-4f94-b4e3-8f3a4e91f6d2,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997834421,5,504.0,584.0
41d35b29-cd57-4d26-9d55-14d3da7f97cc,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997834016,2,603.0,548.0
4a1c4b5e-7fbf-423e-b54f-0933d9cf5e76,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997833953,2,699.0,511.0
6005207c-8037-4a90-ba28-498c4b93845a,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997834211,2,508.0,581.0
b1343385-c7a6-480d-9df0-2801496a3c09,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997833912,2,794.0,455.0
c7c4352b-defe-4508-9110-a7ed05e60d77,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997833848,2,976.0,330.0
eadf6903-b741-4f88-aa35-055b3646b130,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997833878,2,886.0,391.0
fc1df689-d98a-484c-b041-6b03431c3529,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997847988,2,192.0,347.0
fd33ac0f-af37-48c4-98ce-7d6845039957,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997842416,2,450.0,570.0
f9edbd7e-7ae8-48ce-a033-0198c478add6,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997852860,5,18.0,108.0
fc3ebdc9-d4dc-43aa-ab29-5e4d42588e04,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997854877,5,1401.0,864.0
dccf1d1d-cdff-4b9e-bcc0-a7b831351d9c,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997877963,5,684.0,418.0
044743aa-dc9d-40b1-a6d3-21ad730d5a94,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997880335,2,639.0,452.0
23544129-1841-4d72-870b-f25e333d6e64,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997886971,5,568.0,558.0
24902e19-3369-4418-a0f3-26186b288357,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997886635,2,587.0,538.0
ff02a934-9b0d-4688-8cf6-3c0e47f215f2,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997880751,5,618.0,484.0
04d6d237-1674-41a5-9725-d2b463d280ee,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997853835,2,1142.0,657.0
07455507-450d-4198-bc9b-f16e3eaee8ec,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997853300,2,464.0,480.0
16746c33-cb2f-4bc3-864e-7a5ebac94bf0,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997854233,2,1372.0,885.0
1ab2c047-fefe-4bff-9c49-1f23e12e586b,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997851984,2,57.0,236.0
1bb10812-d4a5-4e3b-9ae3-c2e1f6e1ee6c,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997854136,2,1240.0,718.0
20f0c9c6-d883-43f1-9893-0c0b445152f6,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997853762,2,677.0,793.0
21671d58-442f-4209-8b44-9181815a9c9b,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997851618,2,218.0,529.0
276189dd-cbef-4603-b4bb-2cacf8a0e5b7,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997853334,2,518.0,567.0
4d0e694e-dde4-4134-8f36-e9047851497f,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997849944,2,269.0,484.0
585d72dd-822b-4a45-8ea5-da30584358dd,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997849992,2,310.0,576.0
594573d2-03ee-45ed-a93a-e8e1d359b43c,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997852314,2,18.0,143.0
60354755-24fb-4a29-8706-6e4c8a894dae,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997855216,2,1137.0,733.0
661cb894-1779-4a68-ba1c-bdba13e3a491,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997850375,2,370.0,665.0
6676cb54-4e2c-463b-b8b7-6d8a66c91d67,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997853253,2,144.0,203.0
6aa504aa-7c72-46c7-99a8-2f9708230d06,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997853794,2,908.0,688.0
76ee00f2-ea80-4d32-a897-6056c2a0e5b1,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997855201,2,1276.0,805.0
7dc63927-2c88-403e-8f23-7b60f6b5c6bc,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997853811,2,1034.0,660.0
92680416-fd5e-449c-969b-56f5ede8079e,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997849879,2,130.0,273.0
99b72dfb-f3b1-4685-9280-2816de29f877,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997853266,2,239.0,273.0
ba1a5fd1-f82a-4b37-ae91-9ffd04b405e6,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997855551,2,821.0,481.0
bcaa9bd6-6f5b-4e05-bd61-90fd140a2ce4,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997851649,2,190.0,425.0
bdcc3bd9-9db7-468b-80cf-39876f45ccc4,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997856275,5,710.0,340.0
bf0e6409-0cb0-4ce3-81a6-db8176b03798,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997849911,2,201.0,378.0
c2375df2-f64d-4211-b4d5-c6dcfa34c6d0,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997853368,2,594.0,854.0
d07960b8-cd52-414e-851d-099df9a2a36c,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997855235,2,978.0,630.0
d6ed526e-5f3f-44b8-b5cf-a07cc227397a,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997854169,2,1303.0,809.0
d83d3810-bd74-4444-bc27-20f4603e26f7,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997851944,2,116.0,338.0
ddfb25a9-48f0-4430-b411-54391b2a4df9,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997855635,2,736.0,413.0
e579d2d9-08fb-44e6-a2ca-6dfaa984f7ea,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997853778,2,784.0,736.0
ebe8228a-fc63-4ecf-99c9-ea9f6f64d2e5,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997851262,5,415.0,706.0
f1ab91cf-e651-4c70-9bf3-756015cb7d59,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997855269,2,897.0,559.0
f8dae90f-2686-4d2d-a3c4-2d6b2d39e9a6,63b8e594-39e4-4b68-ab1b-68673beb6445,-2416201404510033921,1655997853287,2,339.0,353.0
0170c4c4-d202-471f-be51-8401b1c3d796,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001343602,2,740.0,263.0
04681c15-c367-429b-a16d-21405b7be4c9,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001347741,2,131.0,200.0
0b44a45d-4602-4e36-9e53-1e36eabc3bf8,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001347766,2,17.0,150.0
0b4c8797-a16e-4ceb-8e99-04a00a8d56df,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001347065,2,836.0,528.0
10cf9f03-1330-40fe-bbce-14b58d3269c4,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001345871,2,598.0,449.0
11bef35f-8787-4ba5-937c-b62f2ea5aed9,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001348513,5,29.0,93.0
12d0211a-32c9-4e4a-ae62-a47513a99578,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001346015,2,231.0,281.0
146f79a6-cd90-4678-a78b-f7ca25a9c404,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001345852,2,764.0,508.0
1a3d3308-b98e-4490-adbc-78c5afa48375,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001346106,2,146.0,217.0
29e212c3-2fe2-44da-8fab-6c0e2e655d0b,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001350410,2,1177.0,413.0
2f463792-554a-4141-bd57-c2213bc16fb8,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001348677,2,119.0,138.0
33149699-2689-443a-be2c-b6c2cfb6c203,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001345280,2,950.0,457.0
3522c794-838f-4d1e-9307-db041643e9cb,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001350646,2,870.0,307.0
3a7956db-a1b0-479b-9dba-f66835604afb,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001345890,2,454.0,398.0
44a8d984-a5ed-4549-aa43-0cb0ab0bd543,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001343841,2,845.0,401.0
4699e78e-f2cc-4695-aee2-1c162509d6a9,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001348827,2,1638.0,964.0
479e35c7-ed06-4a61-b96e-ee46869ef355,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001347656,2,781.0,578.0
4ed8606b-a11c-477f-b83c-f0a599c56e7e,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001348849,2,1812.0,1036.0
506ec570-bdb3-461d-b680-34728b9e3cd9,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001343060,2,40.0,71.0
5cf16148-efce-4f3e-b564-667435349dca,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001347090,2,906.0,602.0
60a3435f-6c9f-49f8-b715-9e26cc9ca875,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001347714,2,334.0,283.0
68539901-b1c2-49e0-9f26-00d0dba05e15,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001343634,2,838.0,297.0
6a6a14ad-6a44-4692-80d9-2dee303a97f9,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001347011,2,626.0,373.0
6b9bc5be-1bde-4c92-aa09-ff650b5386ea,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001344298,2,490.0,282.0
6f0c8a26-9237-46df-b29f-bb7888a1a59a,faacfed5-bf06-4313-a0d0-1bb198ae7ce7,-2416201411472988629,1656001350331,2,1751.0,807.0
